selling_price,km_driven,fuel,seller_type,transmission,owner,Age,price_age,price_km
585000,85441,Diesel,Dealer,Manual,First Owner,3,736892.2615,585000
380000,64541,Diesel,Dealer,Manual,First Owner,5,507648.5144,380000
650000,35000,Diesel,Individual,Manual,First Owner,1,870222.1961,618923.9873
434999,16267,Petrol,Dealer,Manual,First Owner,3,736892.2615,434999
525000,71500,Diesel,Dealer,Manual,First Owner,7,441215.578,525000
4800000,12999,Diesel,Dealer,Automatic,First Owner,1,870222.1961,4800000
160000,80000,Petrol,Individual,Manual,First Owner,12,179747.4918,354072.418
160000,90000,Petrol,Individual,Manual,Second Owner,13,165466.0097,316149.6369
900000,14700,Petrol,Individual,Manual,First Owner,3,736892.2615,900000
61000,90000,Petrol,Individual,Manual,Second Owner,20,76300,316149.6369
150000,100000,Petrol,Individual,Manual,Second Owner,11,242653.8077,367524.4406
950000,24000,Petrol,Individual,Automatic,First Owner,1,870222.1961,812142.7857
110000,90000,Petrol,Individual,Manual,First Owner,13,165466.0097,316149.6369
375000,30000,Petrol,Individual,Manual,First Owner,5,507648.5144,616484.1474
350000,80000,Petrol,Individual,Manual,First Owner,3,736892.2615,354072.418
310000,92686,Diesel,Dealer,Manual,Second Owner,8,383616.7757,310000
90000,300000,Petrol,Individual,Manual,Third Owner,10,278209.7113,119999.75
350000,90000,Petrol,Individual,Manual,Second Owner,9,298903.3151,316149.6369
100000,60000,Petrol,Individual,Manual,First Owner,17,78315.78947,376801.0833
1300000,40000,Diesel,Individual,Automatic,First Owner,3,736892.2615,495938.855
280000,55000,Petrol,Individual,Manual,First Owner,6,518887.0548,482454.5455
360000,6000,Petrol,Individual,Manual,First Owner,2,823822.0285,552500
150000,40000,Petrol,Individual,Manual,Second Owner,9,298903.3151,495938.855
900000,15000,Petrol,Individual,Automatic,First Owner,3,736892.2615,643275.8276
120000,50000,Diesel,Individual,Manual,Second Owner,15,114381.1897,420457.8193
215000,90000,Petrol,Individual,Manual,Second Owner,10,278209.7113,316149.6369
550000,38500,Diesel,Individual,Manual,First Owner,7,441215.578,318333.3333
775000,35000,Petrol,Individual,Manual,First Owner,2,823822.0285,618923.9873
409999,49359,Petrol,Individual,Manual,Third Owner,19,110666.6,409999
65000,70000,Petrol,Individual,Manual,Second Owner,15,114381.1897,362279.1472
200000,90000,Petrol,Individual,Manual,Second Owner,12,179747.4918,316149.6369
240000,50000,Petrol,Individual,Manual,Second Owner,10,278209.7113,420457.8193
800000,108731,Diesel,Individual,Manual,First Owner,8,383616.7757,800000
400000,120000,Diesel,Individual,Manual,First Owner,10,278209.7113,290779.5484
150000,90000,Diesel,Individual,Manual,Third Owner,13,165466.0097,316149.6369
500000,140000,Diesel,Individual,Manual,Second Owner,6,518887.0548,338269
320000,80000,Petrol,Individual,Manual,First Owner,6,518887.0548,354072.418
285000,14000,Petrol,Individual,Manual,First Owner,2,823822.0285,740428.4286
360000,70000,Diesel,Individual,Manual,Second Owner,8,383616.7757,362279.1472
450000,55000,Petrol,Individual,Manual,Second Owner,11,242653.8077,482454.5455
175000,60000,Petrol,Individual,Manual,Third Owner,9,298903.3151,376801.0833
350000,74000,Diesel,Individual,Manual,Second Owner,9,298903.3151,513750
530000,45000,Diesel,Dealer,Manual,First Owner,0,779843.75,402157.7368
1025000,38000,Diesel,Dealer,Manual,First Owner,3,736892.2615,415066.6
950000,24000,Diesel,Dealer,Manual,First Owner,3,736892.2615,812142.7857
725000,29976,Petrol,Dealer,Manual,First Owner,3,736892.2615,725000
919999,41000,Petrol,Dealer,Manual,First Owner,3,736892.2615,824142.7143
700000,15000,Diesel,Dealer,Manual,First Owner,2,823822.0285,643275.8276
725000,36000,Diesel,Dealer,Manual,First Owner,3,736892.2615,741444.4444
840000,30646,Petrol,Dealer,Manual,First Owner,3,736892.2615,840000
365000,23600,Petrol,Dealer,Manual,First Owner,5,507648.5144,365000
665000,71318,Diesel,Dealer,Manual,First Owner,6,518887.0548,665000
50000,78098,Petrol,Individual,Manual,First Owner,17,78315.78947,50000
225000,30000,Petrol,Individual,Manual,First Owner,6,518887.0548,616484.1474
229999,45000,Petrol,Individual,Manual,Second Owner,8,383616.7757,402157.7368
145000,67000,Petrol,Individual,Manual,First Owner,12,179747.4918,252000
750000,18054,Petrol,Dealer,Manual,First Owner,3,736892.2615,750000
785000,40000,Diesel,Individual,Manual,First Owner,5,507648.5144,495938.855
225000,30000,Petrol,Individual,Manual,First Owner,9,298903.3151,616484.1474
300000,80000,Diesel,Individual,Manual,First Owner,3,736892.2615,354072.418
680000,20000,Diesel,Individual,Manual,First Owner,4,643706.7143,660733.2933
700000,40000,Diesel,Individual,Manual,First Owner,4,643706.7143,495938.855
180000,120000,Diesel,Individual,Manual,First Owner,9,298903.3151,290779.5484
270000,120000,Diesel,Individual,Manual,Second Owner,12,179747.4918,290779.5484
370000,97000,Petrol,Individual,Manual,Second Owner,10,278209.7113,441999.9
1100000,70000,Diesel,Individual,Manual,First Owner,2,823822.0285,362279.1472
430000,88000,Diesel,Individual,Manual,Second Owner,7,441215.578,405000
550000,38406,Diesel,Dealer,Manual,First Owner,6,518887.0548,550000
320000,54350,Petrol,Dealer,Manual,First Owner,6,518887.0548,320000
390000,32260,Petrol,Dealer,Manual,First Owner,5,507648.5144,390000
550000,58231,Diesel,Dealer,Manual,First Owner,6,518887.0548,550000
370000,59858,Petrol,Dealer,Manual,First Owner,8,383616.7757,370000
190000,73350,Petrol,Dealer,Manual,First Owner,10,278209.7113,190000
509999,88473,Diesel,Dealer,Manual,First Owner,7,441215.578,509999
450000,96987,Petrol,Dealer,Manual,First Owner,7,441215.578,450000
5500000,77350,Diesel,Dealer,Automatic,First Owner,4,643706.7143,5500000
550000,61187,Diesel,Dealer,Manual,First Owner,5,507648.5144,550000
400000,68350,Diesel,Dealer,Manual,First Owner,11,242653.8077,400000
585000,81150,Diesel,Dealer,Manual,First Owner,5,507648.5144,585000
500000,30000,Petrol,Individual,Manual,First Owner,1,870222.1961,616484.1474
800000,30000,Petrol,Individual,Manual,First Owner,5,507648.5144,616484.1474
265000,120000,Diesel,Individual,Manual,Second Owner,11,242653.8077,290779.5484
175000,180000,Diesel,Individual,Manual,First Owner,8,383616.7757,399444.4444
125000,50000,Petrol,Individual,Manual,Second Owner,13,165466.0097,420457.8193
165000,80000,Diesel,Individual,Manual,First Owner,10,278209.7113,354072.418
150000,280000,Diesel,Individual,Manual,First Owner,9,298903.3151,150000
1025000,90000,Diesel,Individual,Manual,Second Owner,5,507648.5144,316149.6369
1030000,250000,Diesel,Individual,Manual,Second Owner,6,518887.0548,385000
250000,110000,Diesel,Individual,Manual,Third Owner,10,278209.7113,350386.099
85000,80000,Petrol,Individual,Manual,Second Owner,20,76300,354072.418
500000,35000,Diesel,Individual,Manual,First Owner,4,643706.7143,618923.9873
350000,15000,Petrol,Individual,Manual,First Owner,2,823822.0285,643275.8276
190000,52000,Petrol,Individual,Manual,Second Owner,10,278209.7113,397812.5
940000,140000,Diesel,Individual,Manual,First Owner,11,242653.8077,338269
475000,60000,Petrol,Individual,Manual,Second Owner,7,441215.578,376801.0833
300000,17000,Petrol,Individual,Manual,First Owner,2,823822.0285,1082285.714
250000,70000,Petrol,Individual,Manual,Third Owner,4,643706.7143,362279.1472
290000,125000,Diesel,Individual,Manual,Second Owner,8,383616.7757,213125
75000,300000,Petrol,Individual,Manual,Third Owner,10,278209.7113,119999.75
1000000,120000,Diesel,Individual,Manual,Second Owner,5,507648.5144,290779.5484
550000,87000,Diesel,Individual,Manual,First Owner,5,507648.5144,402142.8571
285000,75000,Diesel,Individual,Manual,Third Owner,10,278209.7113,558399.88
229999,40000,Petrol,Individual,Manual,Second Owner,8,383616.7757,495938.855
580000,120000,Diesel,Individual,Manual,First Owner,6,518887.0548,290779.5484
70000,105700,Petrol,Individual,Manual,First Owner,14,153494.2184,70000
430999,14000,Petrol,Dealer,Manual,First Owner,3,736892.2615,740428.4286
80000,70000,Petrol,Individual,Manual,First Owner,10,278209.7113,362279.1472
335000,28000,Petrol,Dealer,Manual,First Owner,1,870222.1961,565833
350000,51000,Petrol,Dealer,Manual,First Owner,3,736892.2615,474200
315000,56000,Petrol,Dealer,Manual,First Owner,2,823822.0285,631777.6667
1100000,35000,Diesel,Individual,Automatic,First Owner,1,870222.1961,618923.9873
80000,24000,Petrol,Individual,Manual,First Owner,15,114381.1897,812142.7857
285000,64000,Petrol,Dealer,Manual,Second Owner,6,518887.0548,670750
100000,120000,Diesel,Individual,Manual,Third Owner,11,242653.8077,290779.5484
225000,37091,Petrol,Individual,Manual,First Owner,9,298903.3151,225000
4500000,80000,Diesel,Individual,Automatic,First Owner,3,736892.2615,354072.418
320000,38900,Petrol,Individual,Manual,Third Owner,2,823822.0285,320000
1249000,60000,Diesel,Individual,Manual,Third Owner,4,643706.7143,376801.0833
120000,110000,Petrol,Individual,Manual,Third Owner,12,179747.4918,350386.099
200000,100000,Diesel,Individual,Manual,Second Owner,9,298903.3151,367524.4406
1151000,85000,Diesel,Individual,Manual,First Owner,4,643706.7143,378599.9
120000,140000,Diesel,Individual,Manual,First Owner,8,383616.7757,338269
220000,20000,Petrol,Individual,Manual,First Owner,3,736892.2615,660733.2933
784000,40000,Diesel,Individual,Manual,First Owner,2,823822.0285,495938.855
350000,20000,Petrol,Individual,Manual,First Owner,2,823822.0285,660733.2933
1400000,50000,Diesel,Individual,Automatic,First Owner,2,823822.0285,420457.8193
525000,9400,Petrol,Individual,Manual,First Owner,1,870222.1961,525000
930000,12000,Diesel,Individual,Manual,First Owner,3,736892.2615,442857.1429
440000,14100,CNG,Dealer,Manual,First Owner,3,736892.2615,440000
434999,21000,Petrol,Dealer,Manual,First Owner,4,643706.7143,683999.8
250000,28000,Petrol,Dealer,Manual,First Owner,9,298903.3151,565833
940000,35000,Diesel,Dealer,Manual,First Owner,3,736892.2615,618923.9873
1050000,31000,Diesel,Dealer,Automatic,First Owner,3,736892.2615,600000
825000,58000,Diesel,Dealer,Manual,First Owner,4,643706.7143,510444.3889
229999,25000,Petrol,Individual,Manual,First Owner,8,383616.7757,546884.9375
375000,72000,Petrol,Dealer,Manual,First Owner,9,298903.3151,425000
640000,89000,Diesel,Dealer,Manual,First Owner,7,441215.578,475000
800000,160000,Diesel,Dealer,Manual,First Owner,8,383616.7757,446249.9167
130000,30000,Petrol,Individual,Manual,Third Owner,8,383616.7757,616484.1474
300000,37555,Petrol,Dealer,Manual,First Owner,6,518887.0548,300000
440000,14000,Petrol,Dealer,Manual,First Owner,2,823822.0285,740428.4286
595000,56600,CNG,Dealer,Manual,First Owner,6,518887.0548,595000
450000,110000,Diesel,Individual,Manual,First Owner,7,441215.578,350386.099
690000,50000,Diesel,Individual,Manual,First Owner,3,736892.2615,420457.8193
300000,5000,Petrol,Individual,Manual,First Owner,1,870222.1961,753151.4848
170000,100000,Petrol,Individual,Manual,Second Owner,6,518887.0548,367524.4406
280000,120000,Diesel,Individual,Manual,First Owner,8,383616.7757,290779.5484
220000,67580,Petrol,Individual,Manual,Second Owner,11,242653.8077,220000
140000,100000,Petrol,Individual,Manual,Third Owner,11,242653.8077,367524.4406
45000,60000,Petrol,Individual,Manual,First Owner,16,125530.303,376801.0833
200000,125000,Diesel,Individual,Manual,Second Owner,6,518887.0548,213125
325000,120000,Diesel,Individual,Manual,Second Owner,12,179747.4918,290779.5484
300000,130000,Diesel,Individual,Manual,Second Owner,10,278209.7113,456000
120000,250000,Petrol,Individual,Manual,Second Owner,11,242653.8077,385000
280000,40000,Diesel,Individual,Manual,First Owner,5,507648.5144,495938.855
225000,78000,Diesel,Dealer,Manual,First Owner,7,441215.578,437500
535000,38365,Petrol,Dealer,Manual,First Owner,4,643706.7143,535000
426000,1000,Diesel,Individual,Manual,First Owner,0,779843.75,630166.6667
295000,90000,Diesel,Individual,Manual,Third Owner,5,507648.5144,316149.6369
330000,100000,Diesel,Individual,Manual,Second Owner,9,298903.3151,367524.4406
150000,80000,Petrol,Individual,Manual,First Owner,11,242653.8077,354072.418
927999,90000,Diesel,Individual,Manual,First Owner,4,643706.7143,316149.6369
399000,55000,Diesel,Dealer,Manual,First Owner,5,507648.5144,482454.5455
350000,90000,Diesel,Individual,Manual,First Owner,5,507648.5144,316149.6369
125000,50000,Diesel,Individual,Manual,Second Owner,14,153494.2184,420457.8193
150000,90000,Petrol,Individual,Manual,Second Owner,12,179747.4918,316149.6369
675000,61000,Diesel,Dealer,Manual,First Owner,6,518887.0548,485000
950000,30000,Diesel,Individual,Manual,First Owner,2,823822.0285,616484.1474
409999,45000,CNG,Individual,Manual,First Owner,2,823822.0285,402157.7368
225000,60000,Diesel,Individual,Manual,First Owner,9,298903.3151,376801.0833
350000,75000,Petrol,Individual,Manual,Second Owner,12,179747.4918,558399.88
51111,140000,Petrol,Individual,Manual,Third Owner,15,114381.1897,338269
290000,56000,Diesel,Dealer,Manual,First Owner,7,441215.578,631777.6667
212000,58000,Diesel,Dealer,Manual,Second Owner,13,165466.0097,510444.3889
900000,49000,Diesel,Dealer,Automatic,Second Owner,7,441215.578,739600
221000,56000,Diesel,Dealer,Manual,Second Owner,9,298903.3151,631777.6667
675000,73000,Diesel,Dealer,Manual,First Owner,7,441215.578,517777.6667
421000,69000,Diesel,Dealer,Manual,First Owner,6,518887.0548,610333.3333
350000,10000,Petrol,Individual,Manual,First Owner,12,179747.4918,782431.3529
140000,110000,CNG,Individual,Manual,First Owner,10,278209.7113,350386.099
90000,116000,Diesel,Individual,Manual,Second Owner,18,88571.42857,375000
180000,30000,Petrol,Individual,Manual,First Owner,11,242653.8077,616484.1474
210000,109000,Diesel,Individual,Manual,Second Owner,11,242653.8077,281000
700000,90000,Diesel,Individual,Manual,First Owner,3,736892.2615,316149.6369
125000,120000,Diesel,Individual,Manual,First Owner,8,383616.7757,290779.5484
530000,64916,Petrol,Individual,Manual,First Owner,3,736892.2615,530000
800000,37161,Diesel,Dealer,Manual,First Owner,2,823822.0285,800000
580000,15000,Petrol,Individual,Manual,First Owner,4,643706.7143,643275.8276
1400000,118000,Diesel,Individual,Automatic,Second Owner,8,383616.7757,1400000
300000,50852,Petrol,Individual,Manual,First Owner,2,823822.0285,300000
700000,77000,Diesel,Individual,Manual,First Owner,5,507648.5144,378125
250000,70000,Petrol,Individual,Manual,Third Owner,8,383616.7757,362279.1472
500000,120000,Diesel,Individual,Manual,First Owner,4,643706.7143,290779.5484
428000,40000,Petrol,Individual,Automatic,Third Owner,11,242653.8077,495938.855
1400000,33000,Diesel,Individual,Manual,First Owner,1,870222.1961,553333.3333
219000,53500,Petrol,Individual,Manual,Third Owner,7,441215.578,219000
409999,60000,Petrol,Individual,Manual,First Owner,10,278209.7113,376801.0833
570000,5000,Petrol,Individual,Manual,First Owner,2,823822.0285,753151.4848
160000,80000,Petrol,Individual,Manual,Third Owner,13,165466.0097,354072.418
749000,51500,Diesel,Individual,Manual,Second Owner,3,736892.2615,749000
550000,79800,Diesel,Dealer,Manual,First Owner,6,518887.0548,550000
550000,97000,Diesel,Dealer,Manual,Second Owner,5,507648.5144,441999.9
1250000,6590,Diesel,Dealer,Manual,First Owner,1,870222.1961,1250000
700000,49957,Diesel,Dealer,Manual,First Owner,3,736892.2615,700000
600000,43235,Diesel,Dealer,Manual,First Owner,3,736892.2615,600000
925000,50699,Diesel,Dealer,Manual,First Owner,2,823822.0285,925000
1800000,126000,Diesel,Dealer,Automatic,First Owner,4,643706.7143,828333.3333
459999,140730,Diesel,Dealer,Manual,Second Owner,5,507648.5144,459999
565000,46000,Petrol,Individual,Manual,First Owner,5,507648.5144,536785.7143
170000,80000,Petrol,Individual,Manual,Third Owner,7,441215.578,354072.418
150000,256000,Diesel,Dealer,Manual,First Owner,19,110666.6,150000
295000,120000,Diesel,Individual,Manual,First Owner,12,179747.4918,290779.5484
819999,40000,Diesel,Individual,Manual,First Owner,2,823822.0285,495938.855
819999,40000,Diesel,Individual,Manual,First Owner,1,870222.1961,495938.855
550000,135000,Diesel,Individual,Manual,Second Owner,5,507648.5144,598888.8889
550000,50000,Diesel,Individual,Manual,First Owner,5,507648.5144,420457.8193
590000,98000,Diesel,Individual,Manual,First Owner,3,736892.2615,455000
950000,50000,Diesel,Individual,Manual,First Owner,3,736892.2615,420457.8193
500000,120000,Diesel,Individual,Manual,First Owner,7,441215.578,290779.5484
720000,35000,Diesel,Individual,Manual,First Owner,3,736892.2615,618923.9873
390000,70000,Diesel,Individual,Manual,Second Owner,5,507648.5144,362279.1472
500000,35000,Diesel,Individual,Manual,First Owner,6,518887.0548,618923.9873
2500000,70000,Petrol,Individual,Automatic,Second Owner,4,643706.7143,362279.1472
780000,50000,Diesel,Individual,Manual,First Owner,3,736892.2615,420457.8193
484999,90000,Diesel,Individual,Manual,Second Owner,5,507648.5144,316149.6369
420000,90000,Diesel,Individual,Manual,Second Owner,8,383616.7757,316149.6369
1225000,70000,Diesel,Individual,Manual,First Owner,5,507648.5144,362279.1472
350000,50000,Diesel,Individual,Manual,Second Owner,5,507648.5144,420457.8193
